text,label
@user allah ya basu nasanar tsige shi🙏 a akasata najeriya ma da demokuradiyya take jaririya #good #luck #jonathanbailey ya baiwa #buhari mulki cikin ruwan sanyi🤝 @user @user @user,positive
@user allah yasaka da alheri 🤲🏿 ya allah kataimaki ganduje,positive
@user subhanalillah allah 🙏🙏 yakawomana xaman lpy a kasarmu najeriya dama duniya baki daya,positive
"@user @user in sha allah. allah ubangiji ya kawo mana tallafinsa, ya bamu tsaro daga wajensa, allah ya taimaki jami'an tsaron kasata nigeria 🇳🇬, allah ya basu nasara su murkushe ta'addacci. allah ya taimaki shugabanninmu zuwa abinda allah yakeso kuma ya yarda.",positive
@user addu a yakamata muyi allah yabamu shugaba na gari 😭,positive
@user gaskia ne mai girma gomna ✔️🙌,positive
"@user wane darasi shugabannin wannan zamani za su koya daga marigayi janar sani abacha, wanda a yau asabar yake cika shekara 21 da rasuwa? 😭 tsohon shugaban mulkin sojan najeriyan ya rasu ne a ranar 8 ga watan yunin shekarar 1998. https://t.co/ozjodxa6sm",positive
@user muna godiya matanen mu na legas suma sunce baba buhari next level dodaaaaar😀😀😀😀😀,positive
"@user @user ameen summa ameen,wannan abu dey sai addua, dole mu kai kukan mu ga shugaban nin mu da kumah manyan jamiyan tsaru mu💪",positive
@user baban abba ganduje 🤲 allah yasa jinkiri yazamo muna alheri,positive
"@user hahahahah pdp duka state 9 ce fa akayi announcing,,, gaskiya kunyi saurin kariya, sama da su baba ,, munyimasu warwas..🤣😂🤣",positive
@user abinda shugaba buhari yakamata yayine tunbaya rokona shine allah yasahankan zaikawo cigaba wurin dakile yakida ta'addanci akasarmu nigeria 🙏,positive
@user allahu ya karba. allah kuma ya kara wa shugaban kasata lafiya da basirar ciyar da kasar gaba. a-m-e-e-n 🙏,positive
"@user shirin zuwan zaben atiku,allah ya bashi nasara ameen☂👍💓💓💓",positive
@user saiti baba buhari me nijeriya 🇳🇬👍🏾,positive
@user wannan ra'ayin su kenan. mu dai allah ya bamu shugabanni na gari 🙏.,positive
@user allah yasa ganduje yaji 🤣,positive
"@user ai ba'anan tsiyar take ba, allah dai yasa ba zasu aikin baban gwiwa ba. 🚶🚶🚶",positive
"@user abun mamaki da yawa yake, to wai ita arewa ba a najeriya take bane? wani abun kamar da asiri a ciki. allah ya kyauta ya iya mana.🤲",positive
@user 🤣🤣🤣🤣🤣🤣🤣allahussamad allah yamana maganin shugabannin nan,positive
@user @user allah taimake baba dattijo😊,positive
@user allah sarki talaka bawan allah. jirgin majalisar dinkin duniya yafi rayuwan al’umma kenan🙄🙄. toh allah ya mana mai kyau🙏🏻,positive
@user allah yaja da kwanan baba buharin mu🙏,positive
@user anayi muna jin dadi😂😂😂 godiya 1000 baba,positive
@user hakane sarkin siyasar kano da kewaye💪🏼,positive
"@user hmm allah, sarki amma a hakan yafi wanda suka iya turancin amfani a majalisar 😡",positive
@user wallahii ganduje bai taba burgeni ba irin yau😅😅😅,positive
@user baba yayi magana fah anan 😎 allah ya gyara kasar mu nigeria 🙏 https://t.co/aq4s4iqgba,positive
@user wannan gaskia ne baba🙌✔💯,positive
@user a duniyan nan baki daya ban da wata kasa kamar🇳🇬😍 sai godiya najeriya ta cika shekara sittin #nigeriaat60 https://t.co/5sghjgpsuk,positive
"@user to to to, shaaata me ganga ya gode, shatan me ganga sun gode. 🤣🤣🤣 munji wannan wakar baba muje ta gaba. 🤔",positive
@user allah ka bawa baba buhari ikon jagorantar mu da kasa gaba daya🙏,positive
@user mu wallahi sai buhari har abada💪✔,positive
@user insha allah kafin lokaci komai zeyi dai-dai dan allah akara hakuri shugaba @user na sane daku mutan nigeria 🙏🙏,positive
@user dede kenan muna godiya ganduje 😂 😆,positive
@user atiku ko national anthem zai sayar wannan karon sai mun zabeshi 😂,positive
"@user aiki na kyau, jinjina ga hukumar kwamushe masu zamba ta yanar gizo, amma ni akwai tambsyar da nake yima kaina kullum, wai mai yasa al'ummomin najeriya musamman matasa sukayi fiche a harkan kwamushe kuɗaɗen mutane masu san banza? don allah inaso wani yabani amsa. #acigabadasaka 😷",positive
@user zamu yi pdp sak😜😜,positive
"@user gaskiyane yanada kyau gwamnati tadinga d'aukan mataki mai tsanani game da masu aikata fyade, allah yashiryemu akan hanya madaidaiciya.🙏",positive
@user bazamugusheba munaroqon allah jiqan shugaba nagari wandayakeda himma da juriya ganin kasa tacigaba allah jiqan ummaru musa yar adua ameeen😭😭,positive
"@user yana da kyau duk yan kishin ƙasa, irinmu, su mallaki wannan waya ƙirar najeriya. idan da hali ma ayi doka akan kowanne mai waya biyu dole ya mallaki irin wannan waya. allah ya taimaki ƙasata 🤲",positive
@user @user wannan matsellar dai ba la’ice mafita i tace addu’a allah ya kawo muna karshen ta 🙏 allah yakawo muna zaman lafiya akasar mu 🙏 kuma allah yabawa shugabanmu i kun gahra kuskuran shi 🙏,positive
@user ganduje zabin allah 💪💪,positive
@user jinjina 🙏🙏🙏 bangirma 👍 ga maigirma gwamna malam @user bisa wannan mataki da ya dauka. haka akeson shugaba wannan yasa naji inama ace shine dan takaran shugaban kasar mu nigeria 🇳🇬?,positive
@user allah yazaba muna shugaba nagari mai tausayin talakawan kasata janhuriyar niger 🤲🤲🤲,positive
@user allah ya basu masu amfani 🙏🏻 baba na kwasa tuwo fa🤣🤣,positive
@user alhamdulillah. ganduje ya dawo. allah ya karbi musulincin ka baba ganduje😂,positive
@user allah ya zabamuna shugaba nagari mai tausayin talakawan kasar mu jamhuriyar niger allah yasa akare lafiya munakira da hukomar zaben ceni da tayimuna adalci wajen baiyana sakamakon zabe a talakawa a binda sunka zaba allah yasa mudace amin somma amin 🤲🤲🤲🤲,positive
"@user allahu akbar.... allah ya jikanta da rahama, za ki wanzu a cikin zuciyoyin mu tare da yi miki addu'a a ko da yaushe... allah kyautata makwanci allah sa da ki da shugaban halitta annabi muhammad saw... 😭😭😭",positive
@user @user wuta baba🔥🔥🔥 talakawa na kara godiya farin tsoho...,positive
@user @user to allah ka bamu shugabanni masu kishin mu🙏🏻,positive
@user 🤣🤣allah sa dai kada ayi irin na zaben 2011 a nigeria,positive
@user allah yakara lfy baba ganduje 💪🔥 up apc,positive
@user @user @user allah yasa ganawanda sukayi ya taimaki talakan najeriya🙏,positive
"@user e munsan da haka, amma kuji tsoron allah ku fadawa gwamnati gaskiya, kamar yadda kuka yi mata kamfe.😠",positive
@user toh ra'ayin mu dai shene daman hakan mukeso baba yasake tsayawa takara sai baba insha allah 🙌🙌🙌,positive
"@user ashe da gaske batun da wasu mutane suke cewa shugaban kasa baisan abubuwan da suke faruwa a kasar ba, saboda ma'aikatan da ya dauka kuma ya yarda dasu basa fada mishi gaskiyar halinda arewa take ciki? allah mun tuba. 😱😭",positive
@user @user kuma zai zama shugaban kasar nigeria 🇳🇬 insha allah,positive
@user muna goyon bayan gwamna zulum allah yaqara temakon shugabannin nagari 🙏🏼🙏🏼🇳🇬,positive
"@user dan allah, ku barshi.. 'akwei freedom of speech' (🤔wahalan shi kenan! ... sai muduba meyasa yayi reni) .......🗣️: shi yasai, akakirashi gwabnatin 'democracy'. #live4zacreata#. 🏃‍♂️ire o!!!",positive
@user hbd baba jonathan mainasara!🎂,positive
@user @user @user hakkan yayi dai dai #congratulations our next president 2023🇳🇬🙏.,positive
@user kagaa buhari kamar wani saurayi dan allah😂😂😂😂,positive
@user irin wannan tinanin yana cikin abubuwan da suka bawa pdp matsala dan haka anemi alkairi kawai agun allah 👂🏽,positive
@user 😀 allah ya ba wa baba lafiya corona kuma,positive
@user yau nigeria riko sai mai gaskiya! baba buhari kai mukeso nigeria.. 🤣🤣,positive
@user kafisu gsky baba 👍,positive
@user walhhy kuwa allah dai ya bamu adalin shugaba mai adalci amiiin🙏🙏🙏,positive
@user baba ganduje mun gode. jamaa sun sami ciko saboda damina😂,positive
"@user baba buhari dodar, allah ya taya riqo😀😁",positive
@user iya shugabanci da sanin yakamata adalci taimakawa mutane a cikin kudin aljihunka bawae sae kudin gwamnatiba rashin nuna banbanci kadan kenan ga abubuwa nan da yawa❗❗,positive
@user allah ya kyauta! najeriya a kasa 🤔🤔,positive
@user kano ta buhari ce tun asali. allah ya taimaki baba. wannan taron daman na yan papalolo ne 😆,positive
@user shugaba jagaba abin yabo (saw) 👌👌👌,positive
"@user maryam ibrahim badamasi babangida, ba na taba mantawa da gudumawar ta ga iyayen mu matan karkara da shirin ta na """"""""""""""""""""""""""""""""better life for rural women, allah saka mata da aljannatul firdaus aminnn💞",positive
@user nifa a ganina wanan dokar ba i tace mafitaba mafita anan shine a danga yi ma yan mata aure a kan lokaci in sha allahu za a samu mafita🙏🙏,positive
@user allah na tareda kai baba @user uk finish putting sanction on nigera e no go work. nigeria is not iran #endtheprotest🇳🇬 #maybuharisucceed,positive
@user gwani abdullahi umar ganduje 😂🙌🙏,positive
"@user ahayye💃💃💃dolene baban director dole kace wnan episode yafi burge ka sbd anyi show sosai. allah yasaka mah rukayya dan tafadi gaskia dan mahmud bashida liver na saka mace ta so shi, itakuma sumayya ta zirma da yawa sosai. allah dai yabiya ka director💃💃",positive
@user @user allah ya kare gomnan borno ✌️✌️✌️✌️✌️✌️,positive
@user kwarai dagaake dumin mu sakkwatawa muna bayan alu wamakko kuma saiiii baba buhari mai gaskiya allah ya kara bashi nasara 👍🇳🇬🇳🇬,positive
@user jinjina ta musamman ga shugaban turkiya @user 👍,positive
@user shugaba mai adalaci na talakawa 😃😃,positive
@user @user allah y kara taimakun ka 🙏🏽🙏💪 our president,positive
@user saboda yan shiar nigeria so suke siyiwa gwamnati tawaye addini suke mai kama da kafa kungiyar kin zaman lafy mudai muslmai ne gaba daya babu abinda muka sani na daidai wanda wuce koyi da annabi muhammad saw shine mafita duk wanda yabi wata hanya da ba tashiba to yabce😭,positive
@user a fadi alheri dai ko ayi shiru. fata nagari lamiri. allah ya kiyaye qasata najeriya 🇳🇬,positive
@user hmmmm malam yawale barka da zuwa ina fata dai kwana arba'in da shidan nan basuyi kadan ba akwai wasu taron kawa juna sani wanda mukeso kadanje don karawa najeriya girma a idon duniya🤗,positive
@user allah yabiya ganduje✊🙏,positive
@user allah ya kiyaye faruwar hakan nan gaba. shugabanni kuyi wani abu ko wutar data mamaye talaka ta shafe ku😭,positive
@user masha allah rahama sadau babar yarina 🤔🤔,positive
@user @user @user allah yaja da kwanan babana @user 🤲,positive
"@user @user zamu roqi allah🙏 don kaima bayinkanka bane shugabanmu, allah kawomana dauki😭😭 #nothernlivesmatter",positive
@user 😂😂😂😂😂😂 gaskiya ne buhari wannan ma nasara ce,positive
@user allah ya karemu sbd shugaba jagaba afadar sarki allah wato muhammad dan amina sa abdullahi 🙏🙏🙏,positive
"@user ydg fatan alheri ga iyalan shugaba buhari mungode allah da ya dawo mana dashi lfy, da ana cewa bazai dawo ba sai dai gawan sa 😭😭😭😭",positive
@user idan har dagaske abubuwanda nagani ake tuhumar sa dashi duka gaskiyane. ina amfani da wannan damar ina yiwa daukacin yan gombs murna. domin haka yana nuna cigaba ne babba a siyasance. allah ya taimaki #gombestate dama @user bakidaya🙏,positive
@user da anayi 16 din da baba yayi da yardar allah👏,positive
@user muna rukon allah ya zaba muna shugaba nagari kasata janhuriyar niger 🤲🤲🤲,positive
@user to aiki yana kyau ai daman su suka zabi apc din dai ayi musu aiki yanzu ko sun fara ganin aiki😂🏃,positive
@user lallai kuna ruwa 🌊 tsindin nidai sai buhari ko gobe,positive
@user hahaha gwamnati ta baya kudin fansa kinan to allah ya kiyayi gaba 😂,positive
"@user 😅😅😅😅😂😂,baba bello ina wuni",positive
@user allah na tareda kai baba @user uk finish putting sanction on nigera e no go work. nigeria is not iran #endtheprotest🇳🇬 #maybuharisucceed nigeria is not america @user,positive
"@user muna tare da abdullahi umar ganduje, shi zai samu nasara da yardan allah🙏🙏",positive
"@user @user shuguba buhari yayi daidai, allah ya taimaka masa ya aiwatar da uzurin sa akan matasan nan, sun addabe mu, wata kila suna tsoro kada ache dasu akayi shawara, don za'ayi rahoto da a shafin twitter aka wallafa labarin, tsoro sukaji kada su zama next victims, a kone musu jari😁",positive
"@user ni ga tawa shawarar 'yan majalisar amurka sun amince a bai wa dukkan 'yan kasa matasa dala 1,200 kyauta (fiye da naira 400,000). 👉 https://t.co/a3eyzaxxpv #covidngr https://t.co/yvlxi7yurs #staysafenigeria",positive
"@user da kyau! haka ake son shugaba, wannan zan cen gaskiya ne. nan bada jimawa ba zasu gane kuskurensu inhar munada shugabanni irin ka.😏😏",positive
"@user ai allah neh kaɗai zai iya ceto najeriya daga matsalolin da take ciki, ba wasu shugabanni bah. domin kuwa su shugabannin namu ba tamu suke bah🤏😢",positive
@user allah ubangiji yasa baba atiku yazama shugaban qasar nigeria yasa sunusi lamido shugaban efcc 😂😂 zamuga sabbin yan gudun hijira yasin,positive
@user wannan hka yake baba 😂😂🤣🤣,positive
@user kanada gskiya baba 🔥🔥🔥,positive
@user buhari ne gwanina😛😛😛,positive
"@user gaskiya inatunawa da tsuhon shugabanka umar musa yar'adu'a ne da """"""""""""""""""""""""""""""""seven points agender"""""""""""""""""""""""""""""""" dankuwa wannan tsari yadauko hanyar daidaita rayuwar talakawa. sai dai muce allah ya jikansa da ramha 😪😪😪😪😪",positive
@user allah yakiyaye baba 🤲,positive
@user allah yaji kanka baban dadi 😭😭,positive
@user ana wasan kwaikwayo a mulkin apc. gaba dai gaba dai san kano sarki✊,positive
@user @user muna masa sannu da zuwa da fatan allah ya kara hada kan shugabannin africa dama duniya baki daya 🙏🙏🙏.,positive
@user allah yabiya baba 🙏👏,positive
@user yes boss @user kaine baban mawaqah 👑🏆👈👆,positive
"@user ai bama wai jami,an tsaro kadai yakama su zama masu kishin kasa ba duka dan najeriya yakamata yazama mai kishin kasar shi munakira da gwamnati tazan baiwa jami,an tsaro gadanar da aikinsu yadda ya dace allah yasa hakan shine mafi alheri dan darajar annabi s,a,w 🤲🤲",positive
@user allah yasa baba buhari yayi tazarce 🙏,positive
"@user mun gode wa allah, da yasa ba mutum daya ke yin zaben ba...🤣🤣🤣",positive
@user hhhhh kunga baba dariya har-baka. acigaba da kewaye duniya baba😂😂😂,positive
@user baba kasan irin a halin da talakawa suke ciki kuwa karki manta dukkan wani hakkin na dn nigeria yana kanka kuma dn allah yaushe ne zaka sauke wannan hakkin sbd ni wllh masoyinkane kuma wanda ba zai so ranar gobe kiyama ba 😢😢... baba dn allah dn girman allah a duba,positive
"@user alhamdulillahi gaskiya, ana samu, sannan ina jinjina ga jajirtattun sojojin kasarmu, allah yakara basu nasara a yakin dasukeyi da ayan ta'adda amin, sannan ina me kira ga gwamnati data basu goyon baya 💯 bisa 💯",positive
@user ali baba agama lafiya 😂,positive
"@user ya allah ka sama ma """"""""""""""""""""""""""""""""yan najeriya mafita masu neman hanyar tsira😥😥😥",positive
@user allah sa haka shine mafi alheri ga talaka wan nigeria 🇳🇬 allah bawa buhari ikon yin mulki cikin adalci da koshin lafiya,positive
"@user wannan abun yabawane, gwamna ganduje. kada kaji tsoron duk wata kungiya ko wadansu munafukkai, ka aiwatar da umurnin allah.💪",positive
"@user @user @user ni dan jam'iyar apc ne, kuma inna fatan allah ya kawomana sauki a duk lamuranmu na yau da kunlun.amin🙏🙏🙏. dangane da bayanan da me girma tsohon shugaban kasa ebele jonathan yayi""""""""""""""""""""""""""""""""#hakika""""""""""""""""""""""""""""""""gaskiyane,babu abinda muke koyawa yayanmu illa kiyya bangaren da banakaba ta kowace fuska.",positive
"@user hahahaha, kai allah kyautawa shugaban kasar nn namu😆",positive
"@user @user masha allah, jinjina ga zaƙaƙurin gwamnanmu na jihar wuhan a najeriya, babu shakka wannan abu da yayi abune mai kyau kuma kamata yayi ache sauran ƴan uwansa gwamnoni su koya daga gareshi. #acigabadasanya 😷😷 domin kuwa babu shakka cutar korona gaskiyane sai an siyasantar da'ita",positive
@user an gaisheka baba✋,positive
@user gaskiya wannan karon su baba anyi abin kai😊,positive
@user allah ya kaimu lahadi lafiya muna yiwa allah biyayya muna yiwa shugaba da'a salla till sunday💪,positive
"@user yau bazzen manjo talakawa suna murna da samunka a duniya , alherin allah shi kaima ka baba sarkin tausayin talaka 😂😂",positive
@user ina ma aba baba ganduje 🥰🥰🥰,positive
@user allah yataemaki shugaba mae adalci🙏,positive
@user allah sarki baba 😥allah ya jiqan shi,positive
@user mai gaskiya sai allah bless you baban su buhari 🙏,positive
@user 😂😂😂😂 lallai karshe wannan gardama yazo baba ganduje ayi saukale kawai muna goyan baya,positive
"@user allah ina roƙonka alfarman tsarkakan sunayenka kacigaba da kunyata shugabannin ƙasar faransa, da duk wani mai goyon bayan muzanci ga janabin habibinka ﷺ❤️",positive
@user allah ya gafarta musu yasa aljannatul firdaus itace makoma a garesu🤲 sannan kuma shugabanni kuji tsoron allah wallahi sai allah ya tambayeku akan wannan nauyin daya dora muku 😥😥😥,positive
"@user yes hkn malam aminu, so zamu hada karfi da karfe da kuma rokon allah ya kawo mana karshen#end boko haram banditry#end corruption in 🇳🇬, jama'a gaaa zabe n 2023 yana tunkaro mu mu kula da kanmu da laafiyar gudun kar ayi amfani da kuri'un mu wajen zaben azzalumin shugaban,",positive
@user muna maka barka dazuwa 🙋🏻 tabbayata itace mai yasa kake san zuwa gurin yan siyasa na kasa,positive
"@user #yaudagobe akoi bambanci da yawa ba zai misaltu ba, shugabannin baya basu dauki komi abakin komi ba, sunayi ne domin suga sun kai kasar su ga tudun mun tsira suna yi ne domin suga sun kyautata ma talakawan su komi arha ne ba kamar yanxu ba da shugabanni suka meda mulkin gado 😭😭",positive
@user gaskiya jam’iyyar pdp tana da tunani mai kyau 👍,positive
@user munyafe masa saboda shugaba ne shi mai girma allah yasa su cigaba da rikemana kasarmu najeriya allah ya daga najeriya 🇳🇬🇳🇬,positive
@user mukam muna biyayya ga gwamnati duk abunda tace idan bawai yasaba mawa addinin islama bane muna masu biyayya yauwa 🙂,positive
"@user amin y rabbi dama allah swt y halicche mu sannan y ban ban tamu t bangaren yare , al'adu d kuma kabilu ba don komai bah se dan wannan dalilan allah y karo mana lpy d zaman lpy gami d yalwar arziki a kasar mu najeriya 🤲🏻🤲🏻🤲🏻 https://t.co/csef5l3crd",positive
@user allah ya karemana kasarmu tagado nigeria da kare warsa daga sharrin yan siyasa ameeeeeeeeeen🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬,positive
@user allah yasa donal trump y kawo w buhari ziyara suyi hanu biyu d shi amin 🤝,positive
text,positive
"@user aiki, aiki, aiki dai baba! 👏🏾👏🏾👏🏾",positive
@user no time to waste sai baba ganduje🙏🙏🙏,positive
@user yau naji nafara son ganduje wlh a zuciyyata! uban abba zama daram insha allah🙏🏻,positive
@user to allah yabawa baban mu lafiya amin ya allah 🙏,positive
"@user obama kayi rawar gani sosai gaskia duniya za ta yi reshin shugaba nagari, bamu san ya amurka zata kasance ba idon ka sauka daga mulki 😭😭😭😭😭😭",positive
@user kada ya yarda! muna son yaci gaba da shugabanci domin shi kadai ne yake nuna mana hakikanin wacece amurka. 😅,positive
"@user da baba buhari, damu dukkanmu yan kasa mukara jin tsoron allah kuma mudinga saka allah cikin dukkan lamurranmu na yau da kullun, mu daina hassadar junanmu, mu daina bin junanmu da munanan kalamai. allah yakara bamu zaman lfy mai daurewa amin 🙏🙏",positive
@user toh mudai kullum najeriya kyakkyawan fâta muke mata ba fatan rugujewa ba!!! mummunan fâta ya koma kan mai shi 🙌🙌🙌,positive
@user a gaskiya muna amfana sosai da mulkin baba buhari•• allah ya cigaba da bashin ikon cigaba dayi mana ayyuka kamar yanda yake yi..gsky rabon da musa mu shugaba adali tin lokacin sardauna ....😁😁 https://t.co/artiougm0w,positive
@user happy birthday 🎉🎂 baba buhari. amma dan allah ka taimaka kasa effort kasa ka sakko mana da qannan mu.,positive
"@user sulhu alkhairi ne. allah yabia baba gandujen mu,😊",positive
@user wannan gaskiyane baba uban abba 🙄,positive
@user baba ya fara fadar gaskiya 🤗🤗,positive
@user baba buharinmu zaben mai nasara ubangiji allah muke roko da ya cigaba da kareka a duk inda kake allah ya baka ikon cike kudurorinka na alkhairi gaba daya🙏🙏🙏🙏,positive
"@user na tayata murna sosai, domin kuwa a dai dai loƙacin da ministan harkokin mata na ƙasata najeriya mista pauline tallen, ke warkewa daga chutar korona, chutar tayi sanadiyyar rasa ran mahaifi ga ɗaya daga cikin abokaina. allah nake roƙo daya gafarta masa yakuma karemu daga kamuwa😷",positive
@user aunty sadau just tank god say na lagos if na arewa u they drive and mistakenly enter go-slow in minutes zaki ji bakia nan yaran malam sun sace ki. the next thing u go hear is buhari yayi alawadai da abin da ya faru finish......god save our country 🤲,positive
@user ehh mana allah y karawa baba lpy😎,positive
@user allah yakara lafiya baba. ubangji yaci gaba da kareka. mu kuma allah yayafe mana kura kuran mu. muna kuma rokansa da sunayensa kyawawa da kawo mana karshan wan nan wahalar. 😠😠👦👦👧 https://t.co/az3smj5lox,positive
"@user baba buhari shugabane wanda babu irinshi a nigeria, mu talakkawa bazamu gane buhari nasan muba sai ya sauka da ga mulki allah yaqara ma baba buhari lapiya da kuma hazaqa shi shugaba fatan alheri ake masa sai allah yamuna yanda mukeso🙌",positive
@user muna murna sosai d sosai ma kuwa😅😅😅9ja sai buhari idan yayi 8 ya karamana alakoron 2 ya cikemana 10😅😅😅lol,positive
@user allah ya taimaki baba muma muna tare da kai✊🏻✊🏻,positive
"@user akwai banbanci hali ai, ba siffa ce tasa akeson shugaba buhari ba, halin sa ne. #kamada wane bata wane 👌",positive
"@user wannan tsari nmda gwamnatin saudiya ta ɗauka abune mai kyau kuma wanda ya dace, sai dai idan da zan iya baiwa gwamnatin saudiya shawara da sai ince tafara wannan bincike nata daga cikin gida, domin kuwa tarin dukiyar yarima mai jiran gado muhammad bin salman, abin tambayace. 😷😷",positive
@user hakane baban kowa🙌🙋💪👍✌,positive
@user mahaifina shine gwanina😍 i love you baba😘 so dayawa ina alfahari da kai abbana😘😘😘,positive
@user wai dama haka baba sanusi yake da yaya da yawa to allah yasa na tsaga da rabo🤲,positive
@user ruguduma 🥳🥳🥳🥳🥳 baba mustapha yaya sanyinna sister madina @user raina ya biya wanga cake 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋 buki mai zuwa na badi don allah ku gayyace ni amurka mana 🤗🤗🤗,positive
@user malam muhammad sunusi ll allah yakara nisan kwana nan da wani lokaci kai zakama sarkin musulmi na nigeria 🇳🇬 da zarar mun karbi mulki daga hannun apc insha allah,positive
"@user wannan ko shakka babu china 🇨🇳 ta zamo abin alfahari ga kasashen africa musamman wadanda ke fama da durkushewar tattalin arziki, mudai babban fatarmu a nigeria 🇳🇬 allah yabar mana shugaba muhammadu buhari lafiya domin cigaba da ayyukansa na kwarai daya soma ameen.",positive
@user allah ubangiji yaqarawa baba girma yasa yayi governor a wata tenour 😁😁,positive
@user godiya ga mutan benue. sai baba✌,positive
"@user @user up baba 2019 insha allah, muna tare dakai baba jamu muje, yan fanchale suyi biyu babu😃😃😃",positive
@user wannan gsky ne shehu baba ❤️,positive
@user buhari yahau ana murna kuma zae sauka ana murna 🤔🤔🤔,positive
"@user allahu akbar.... allah ya jikanta da rahama, za ki wanzu a cikin zuciyoyin mu tare da yi miki addu'a a ko da yaushe... allah kyautata makwanci allah sa da ki da shugaban halitta annabi muhammad saw... 😭😭😭",positive
"@user baba buhari ikon allah, yadda ka soma lafiya, haka za ka gama lafiya in sha allah, ko yanzu alhamdu lillah, mun gani a kasa. allah ya sa ka gama lafiya. 🙏",positive
@user kai jama'a wannan wace irin rayuwa muka tsinci kanmu ne dan allah gwamnati tayi wani abu akan mutanen nan suna matukar bukatar taimako.....duba fa baiwar allah nan yadda take matar aure😢😭😭😭,positive
@user yayi kyau baba❤️🤎💜,positive
@user dalilin dayasa buhari yace akarbo maganin shine.. saboda kasar madagascar 🇲🇬 dashi sukayi anfani aka wayi gari babu mutun daya dayake dauke da cutar.. allah yasa tayi aiki a nigeria,positive
@user naji dadi shi ne gari banasa baba🤣🤣🤣,positive
@user mun kwantar shugaban talakawa. allah ya mana maganin dukwasu masu muguwar manufa akan wannan kasa tamu🇳🇬🙏🇳🇬,positive
@user allah ya sawaka 🙏 kuma ya kawo muna karshen wannan tashe tashen hakula a kasata najeriya.,positive
@user allah yasa🙏allah yakarawa nigeria albarka ya kare ya bamu xaman lfy..masu fitina allah ya shirye su idan kuma bamasu shiruwa bane allah ka hanesu cutar da jamaa.allah yakara shiryar shugabanin mu ka dorasu kan dede🙏🙏🙏ameen.,positive
@user insha allah buhari zai cika dak alkawari da yamawa yar nigeria..🙏🙏 allah ya tabatar mana da alheri ameen#nextlevel cigaba,positive
@user allah ya taimaka baba zulum 🤲🏻,positive
@user baba buhari muna nan tare dakai🙅,positive
@user @user allah sarki 😭 muhammad buhari wlh ina tausaya maka hakkin dan adam akan allah ya yafe maka 🙏 ysa sauran allah al'umma suma su yafe maka 🙏 🙏,positive
"@user eh haka akeso ai ,allah karawa buhari lfy dani sankonnaamin,☝☝💪💪💪💪💪",positive
"@user kaduna. gamu da gomna, gamu da sarki 🙏",positive
"@user ydg fatan alheri ga iyalan shugaba buhari mungode allah da ya dawo mana dashi lfy, da ana cewa bazai dawo ba sai dai gawan sa 😭😭😭😭",positive
@user ina taya daukacin amurkawa #americans murnar samun shugaba mai inganci da kishin jamaa👏✌😬,positive
@user 😭😭 duk sanda naga irin wannan labari ina murna da kokarin irin wanna mutane sannan ina tausayawa shugabanninmu ! domin yawancin su basa tsoron haduwa da ubangijinmu. allah ya isar mana!,positive
"@user @user allah yasa halinsa ya canja ya koma kamar yadda muka sanshi da san talakawa, lokacin da yake kuka akan takalan najeriya, kuma yayi addua duk bara gurbin da suke tare dashi allah yayi maganin su, idan shima bazai gyaru ba allah yachanja mana da mafi alkhairi👏👏",positive
@user sannu da sauka baba🙌🏻,positive
@user allah shine mafi sanin me hakam yake nufi ammah tabbas hakan yananuna najeriya takusa rabuwa gida biyu domin babu wani gamsashshiyar bayani akan batun sauyawa najeriya suna koh dalili allah kabamu zaman lafeeya a kasarmu one nation 💪💪💪💪💪💪💪💪,positive
@user innalillahi wa'ina ilaihim raji'u 😭😭😭😭 ya allah kana ganin halin da muke ciki ya allah kawo mana dauki amma wllh allah shugaban nin kasar mu hakkine a kanku wllh kuma karku manta allah yabaku shugaban cine badan kuyi abuda kuke soba aaa allah y baku ne dn al'uma,positive
@user wlh yayi allah yakara karemana shugaban mu @user allah ya zabamn abunda yafi alkairi akansa😍😘,positive
@user hhahahah... allah yataimaki baba😂😂😂😂,positive
@user kaci banza baba 😀😀😀allah ya dafa maka a mulkin ka karo na biyu.amin,positive
@user sai baba...... kuma wlh kada wanda ya sake ya xagi baba danko baba buhari yafi kowa gaskiya a nigeria 🇳🇬,positive
@user buhari dai ya lashe zabe 🎊 mu a unguwarmu har munfara murna,positive
"@user allah ya gafarta wa baban mu ali kwara amin, kasa aljannah makomah. baushe an kwanta dama allah kasa can tafi nan amin 🤲🤲🤲",positive
@user wannan batu na mallam nasiru haka yake nima ina goyon baya 👇👇 najeriya qasa ɗaya ce kuma al'umma ɗaya,positive
@user maganarka haqqun! ya allah kabamu shugabanni da suke sonmu ba wanda mu mukeso ba🤲,positive
@user baba dodar 😂🤪🤪🤪 allah ya qara 🤪 anayi muna shan shayi 😂😂😂🤪🤪🤪🤪,positive
@user allah ya qara taimakon gwamnatin baba buhari🙏,positive
@user mufa munci zabe mungama p d p power 💪,positive
@user allah yasa baba buhari ya shiga aljannah🥰,positive
@user munci zabe mungama in sha allah. an bawa masanin harkar aikinsa. up apc💪,positive
@user dan girman manzon allah dan binta yar ma aikin allah kuyiwa allah da manzonsa ku kyalemu haka su babawon apc 🙄😒😔😕😲,positive
